kw	SM.17
enzek	LEX
e	REC.CJ
i	AUG
ngozi	9.LEX
ku	LOC
m	NCP.3
gaqw	LEX
ana	DIM
nje	LEX
om	AC.3
ncinane	LEX
ku	SM.17
vel	LEX
e	REC.CJ
i	AUG
moto	9.LEX
e	RC.9
bomvu	LEX
e	SM.IPFV.9
be	LEX.REC.CJ
i	SM.PRT.9
si	PRT
z	LEX
a	FV
nga	LOC
se	LOC.COP
ntla	9.LEX
kunye	LEX
na	COM
i	AUG
moto	9.LEX
e	RC.9
luhlaza	LEX
e	SM.IPFV.9
be	LEX.REC.CJ
i	SM.PRT.9
si	PRT
z	LEX
a	FV
nga	LOC
e	LOC
zantsi	3.LEX
zi	SM.10
y	LEX
e	REC.CJ
za	SM.PST.10
tshayis	LEX
an	RECP
a	FV
ke	LEX
za	SM.PST.10
tsh	LEX
a	FV
za	SM.PST.10
vuth	LEX
a	FV
a	AUG
ma	NCP.6
dangatyi	LEX
kw	SM.17
enzakel	LEX
e	REC.CJ
a	AUG
ba	NCP.2
ntu	LEX
a	AUG
ba	AC.2
hlanu	LEX
ku	LOC
lo	DEM.9.DIST
ngozi	9.LEX
si	SM.1PL
y	LEX
e	REC.CJ
sa	SM.PST.1PL
khawulez	LEX
a	FV
sa	SM.PST.1PL
fowun	LEX
el	APPL
a	FV
i	AUG
nqwelo	9.LEX
ye	AS.9
zi	NCP.8
gulani	LEX
i	SM.9
ba	OM.2
thath	LEX
ile	REC.DJ
ke	LEX
ya	SM.PST.9
ba	OM.2
leq	LEX
is	CAUS
a	FV
e	LOC
si	NCP.7
bhedlele	LEX
i	NCP.5
gama	LEX
la	5
m	POSS.1SG
ndi	SM.1SG
ngu	COP.1
Nosabelo	1a.LEX
Futu	LEX
ndi	SM.1SG
fun	LEX
a	FV
uku	INF
buza	LEX
u	AUG
tata	1a.LEX
malunga	LEX
na	COM
la	DEM.9.DIST
mfazwe	9.LEX
kwa	SM.PST.17
ku	IPFV
si	PRT
lw	LEX
a	FV
a	AUG
ma	NCP.6
khwenkwe	LEX
a	AS.6
se	LOC.COP
Nqileni	LEX
na	COM
a	AUG
ma	NCP.6
khwenkwe	LEX
a	AS.6
kwa	LOC
Tshezi	LEX
kwa	SM.PST.17
ku	IPFV.17
nini	LEX
ngoko	LEX
tata	1a.LEX
kwa	SM.PST.17
ku	IPFV.17
kowuphi	LEX
u	AUG
nyaka	3.LEX
ku	SM.17
gqibel	LEX
e	REC.CJ
u	AUG
ku	NCP.15
l	LEX
iw	PASS
a	FV
ngo	INSTR
198’4’2’1 ’43	LEX
ngo	INSTR
73	73
1973	LEX
kwa	SM.PST.17
ku	IPFV.17
si	PRT
lw	LEX
el	APPL
w	PASS
a	FV
phi	LEX
apha	DEM.16.PROX
e	LOC
si	NCP.7
thub	LEX
eni	LOC
vele	LEX
u	SM.2SG
qhubelek	LEX
e	SBJV
nje	LEX
vele	LEX
u	SM.2SG
qhubelek	LEX
e	SBJV
nje	LEX
kwa	SM.PST.17
l	LEX
iw	PASS
a	FV
apha	LEX
e	LOC
si	NCP.7
thub	LEX
eni	LOC
i	AUG
nto	9.LEX
e	RC.9
y	SM.9
enz	LEX
a	FV
uba	LEX
ku	SM.17
l	LEX
iw	PASS
e	REC.CJ
e	LOC
si	NCP.7
thub	LEX
eni	LOC
kwa	SM.PST.17
suk	LEX
a	FV
a	AUG
ma	NCP.6
khwenkwe	LEX
apha	DEM.16.PROX
a	SM.PST.6
y	LEX
a	FV
e	LOC
Kop	LEX
kwa	LOC
Tshezi	LEX
a	SM.6
yo	IT
sel	LEX
a	FV
u	AUG
tywala	14.LEX
a	SM.6
xatyel	PASS\LEX
w	PASS
a	FV
pha	DEM.16.DIST
nga	INSTR
a	AUG
ma	NCP.6
khwenkwe	LEX
a	AS.6
kwa	LOC
Tshezi	LEX
a	SM.PST.6
buy	LEX
a	FV
e	RC.6
balek	LEX
a	FV
pha	DEM.16.DIST
ku	LOC
sasa	LEX
ba	SM.2
qul	LEX
a	FV
o	RC.1
wa	PST.1
lapha	DEM.16.PROX
kengoku	LEX
kwa	PST.17
qatyel	PASS\LEX
w	PASS
a	FV
ukuze	LEX
ku	SM.17
l	LEX
iw	PASS
e	REC.CJ
e	LOC
thub	LEX
eni	LOC
a	SM.6
balek	LEX
a	FV
ke	LEX
kwa	LOC
Tshezi	LEX
ya	SM.PST.9
qhamk	LEX
a	FV
i	AUG
mfazwe	9.LEX
kuze	LEX
kwa	SM.PST.17
y	LEX
iw	PASS
a	FV
apho	DEM.16.MED
kengoku	LEX
kwa	SM.PST.17
f	LEX
a	FV
a	AUG
ba	NCP.2
ntu	LEX
apho	DEM.16.MED
ba	SM.2
xatyel	PASS\LEX
w	PASS
a	FV
ba	SM.2
f	LEX
a	FV
ku	LOC
lo	DEM.9.MED
mfazwe	9.LEX
leyo	DEM.9.MED
Yi	COP.9
i	AUG
ntombazana	9.LEX
Le	DEM.9.PROX
ntombazana	9.LEX
i	SM.9
na	COM
u	AUG
nina	1a.LEX
om	AC.1
ncinci	LEX
a	NEG
yi	SM.9
na	COM
m	NCP.1
nakwayo	LEX
yona	PRO.9
Le	DEM.9.PROX
ntombazana	9.LEX
i	SM.9
na	COM
u	AUG
yise	1a.LEX
Yi	COP.9
i	AUG
ntsomi	9.LEX
ke	LEX
leyo	DEM.9.MED
Kwa	SM.PST.17
thi	LEX
le	DEM.9.PROX
ntombazana	9.LEX
i	SM.9
ya	DJ
lus	LEX
a	FV
ya	SM.PST.9
yo	IT
thath	LEX
w	PASS
a	FV
Ku	SM.17
kho	LEX
u	AUG
nyana	1a.LEX
o	RC.1
wa	SM.PST.1
lusa	LEX
yo	REL
aphe	DEM.16.PROX
ku	LOC
le	DEM.9.PROX
khapha	5.LEX
Lo	DEM.1.PROX
nyana	1a.LEX
a	NEG
ka	SM.NEG.1
nik	LEX
w	PASS
a	FV
u	AUG
ku	NCP.15
tya	LEX
a	NEG
ka	SM.NEG.1
ph	LEX
iw	PASS
a	FV
ku	NCP.15
tya	LEX
U	AUG
m	NCP.1
ane	LEX
soko	LEX
e	SM.1.PRT
nga	NEG
ph	LEX
iw	PASS
a	FV
ye	SM.PST.9
suk	LEX
a	FV
le	DEM.9.PROX
ntombazana	9.LEX
ya	SM.PST.9
y	LEX
a	FV
e	LOC
ma	NCP.6
sim	LEX
ini	LOC
ya	SM.PST.9
fik	LEX
a	FV
lo	DEM.1.PROX
m	NCP.1
ntwana	LEX
e	RC.1
hleli	LEX
ya	SM.PST.9
thi	LEX
yona	PRO.9
le	DEM.9.PROX
ntombazana	9.LEX
ndi	SM.1SG
ku	OM.2SG
b	LEX
el	APPL
e	SBJV
i	AUG
mfe	10.LEX
Wa	SM.PST.1
thi	LEX
lo	DEM.1.PROX
a	NEG
wu	SM.2SG
zu	FUT
bon	LEX
w	PASS
a	FV
na	COM
nga	INSTR
u	AUG
tata	1a.LEX
wa	SM.PST.1
thi	LEX
hayi	LEX
a	NEG
wu	SM.2SG
zu	FUT
bon	LEX
w	PASS
a	FV
wa	SM.PST.1
thi	LEX
yena	PRO.1
ku	SM.17
qatsh	LEX
iw	PASS
e	REC.CJ
apha	DEM.16.PROX
e	LOC
khaya	5.LEX
Ndi	SM.1SG
fun	LEX
a	FV
ndi	SM.1SG
ku	OM.2SG
b	LEX
el	APPL
e	SBJV
ngoba	LEX
a	NEG
wu	SM.2SG
ph	LEX
iw	PASS
a	FV
u	AUG
ku	NCP.15
tya	LEX
ngoba	LEX
ku	SM.17
qatsh	LEX
iw	PASS
e	REC.CJ
apha	DEM.16.PROX
e	LOC
khaya	5.LEX
Wa	SM.PST.1
thi	LEX
lo	DEM.1.PROX
m	NCP.1
ntwana	LEX
hayi	LEX
ku	SM.17
lung	LEX
ile	REC.DJ
ndi	OM.1SG
b	LEX
el	APPL
e	SBJV
Hayi	LEX
ke	LEX
wa	SM.PST.1
m	OM.2
khel	LEX
el	APPL
a	FV
i	AUG
zi	NCP.10
mfe	LEX
za	AC.10
ntlanu	LEX
A	SM.SBJV.1
be	PRT
m	OM.1
khel	LEX
el	APPL
e	SBJV
ezi	DEM.10.PROX
mfe	10.LEX
za	AC.10
ntlanu	LEX
ka	LEX
kanti	LEX
u	SM.1
bon	LEX
iw	PASS
e	REC.CJ
nga	INSTR
u	AUG
nyana	1a.LEX
wa	AS.1
lo	DEM.1.PROX
tata	1a.LEX
Wa	SM.PST.1
thi	LEX
kha	HORT
u	SM.2SG
ndi	OM.1SG
nced	LEX
e	SBJV
nyana	1a.LEX
wa	1
m	POSS.1SG
kha	HORT
wu	SM.2SG
khe	HORT
lo	DEM.1.PROX
u	SM.2SG
yo	IT
m	OM.3
jul	LEX
a	FV
lo	DEM.1.PROX
le	DEM.9.PROX
ntombazana	9.LEX
le	DEM.9.PROX
i	SM.9
khel	LEX
el	APPL
e	REC.CJ
u	AUG
m	NCP.1
alusi	LEX
wa	AS.1
ii	AUG
nkomo	10.LEX
zi	AS.10
ka	1a.AS
Ntabatha	1a.LEX
Ndi	SM.1SG
ngu	COP.1
u	AUG
Ntabatha	1a.LEX
i	AUG
gama	5.LEX
la	5
zo	POSS.10
ma	HORT
ka	SM.1
yo	IT
jul	LEX
w	PASS
a	FV
lo	DEM.1.PROX
u	SM.1
khel	LEX
el	APPL
e	LEX
u	AUG
m	NCP.1
alusi	LEX
wa	AS.1
ii	AUG
nkomo	10.LEX
zi	AS.10
ka	1a.AS
Ntabatha	1a.LEX
u	AUG
nyana	1a.LEX
ka	1a.AS
Ntabatha	1a.LEX
wa	SM.PST.1
thath	LEX
a	FV
le	DEM.9.PROX
ntombazana	9.LEX
ekuseni	LEX.mornLEXg
wa	SM.PST.1
thi	LEX
ma	HORT
si	SM.1PL
hamb	LEX
e	SBJV
ba	SM.PST.2
hamb	LEX
a	FV
ba	SM.PST.2
dib	LEX
an	RECP
a	FV
na	COM
i	AUG
mbhulu	9.LEX
e	LOC
ndlel	9.LEX
eni	LOC
ya	SM.PST.9
thi	LEX
m	NCP.1
fo	LEX
ka	1a.AS
Ntabatha	1a.LEX
u	SM.2SG
lu	OM.11
s	LEX
a	FV
phi	LEX
na	COM
olu	DEM.11.PROX
bhelu	11.LEX
lu	AS.11
ka	1a.AS
Ntabatha	1a.LEX
wa	SM.PST.1
thi	LEX
buza	LEX
ku	LOC
lo	PRO.11
wa	SM.PST.1
thi	LEX
thetha	LEX
ntombazana	9.LEX
ya	SM.PST.9
thi	LEX
le	DEM.9.PROX
ntombazana	9.LEX
ndi	SM.1SG
kh	LEX
e	REC.CJ
i	AUG
mfe	10.LEX
ezi	AC.10
ntlanu	LEX
bo	IDEO
ndi	SM.1SG
kh	LEX
e	REC.CJ
i	AUG
mfe	10.LEX
ezi	AC.10
ntlanu	LEX
bo	IDEO
be	LEX.REC
ndi	SM.IPFV.1SG
khel	LEX
el	APPL
a	FV
u	AUG
m	NCP.1
alusi	LEX
wa	AS.1
ii	AUG
nkomo	10.LEX
zi	AS.10
ka	1a.AS
Ntabatha	1a.LEX
mna	PRO.1SG
be	LEX.REC
ndi	SM.IPFV.1SG
khel	LEX
el	APPL
a	FV
u	AUG
m	NCP.1
alusi	LEX
wa	AS.1
ii	AUG
nkomo	10.LEX
zi	AS.10
ka	1a.AS
Ntabatha	1a.LEX
mna	PRO.1SG
ndi	SM.1SG
kh	LEX
e	REC.CJ
i	AUG
mfe	10.LEX
ezi	AC.10
ntlanu	LEX
bo	IDEO
Ndi	SM.1SG
kh	LEX
e	REC.CJ
i	AUG
mfe	10.LEX
ezi	AC.10
ntlanu	LEX
bo	IDEO
Be	LEX.REC
ndi	SM.IPFV.1SG
khel	LEX
el	APPL
a	FV
u	AUG
m	NCP.1
alusi	LEX
wa	AS.1
ii	AUG
nkomo	10.LEX
zi	AS.10
ka	1a.AS
Ntabatha	1a.LEX
mna	PRO.1SG
Kwa	SM.PST.17
thi	LEX
w	PASS
a	FV
hamba	LEX
m	NCP.1
ntwana	LEX
ka	1a.AS
Ntabatha	1a.LEX
Wa	SM.PST.1
hamb	LEX
a	FV
u	AUG
m	NCP.1
ntwana	LEX
ka	1a.AS
Ntabatha	1a.LEX
e	SM.PRT.1
hamb	LEX
a	FV
na	COM
u	AUG
nyana	1a.LEX
ka	1a.AS
Ntabatha	1a.LEX
u	SM.1
yo	IT
m	OM.1
jul	LEX
a	FV
ba	SM.PST.2
hamb	LEX
a	FV
Ba	SM.PST.2
l	LEX
a	FV
xa	LEX
ba	SM.PST.2
phi	LEX
na	COM
phi	LEX
be	SM.PRT.2
se	LOC.COP
ndlel	9.LEX
eni	LOC
e	RC.9
bhek	LEX
a	FV
e	LOC
ma	NCP.6
w	LEX
eni	LOC
kwa	SM.PST.17
thi	LEX
ba	SM.PST.2
dib	LEX
an	RECP
a	FV
na	COM
i	AUG
ndoda	9.LEX
ya	SM.PST.9
thi	LEX
le	DEM.9.PROX
ndoda	9.LEX
nyana	1a.LEX
ka	1a.AS
Ntabatha	1a.LEX
u	SM.2SG
lu	OM.11
s	LEX
a	FV
phi	LEX
u	AUG
bhelu	11.LEX
lu	AS.11
ka	1a.AS
Ntabatha	1a.LEX
Wa	SM.PST.1
thi	LEX
u	AUG
nyana	1a.LEX
ka	1a.AS
Ntabatha	1a.LEX
buzani	LEX
ku	LOC
lo	PRO.11
U	SM.2SG
lu	OM.11
s	LEX
a	FV
phi	LEX
olu	DEM.11.PROX
bhelu	11.LEX
U	SM.2SG
y	LEX
a	FV
phi	LEX
ntombazana	9.LEX
Ya	SM.PST.9
thi	LEX
i	AUG
ntombazana	9.LEX
ndi	SM.1SG
kh	LEX
e	REC.CJ
i	AUG
mfe	10.LEX
ezi	AC.10
ntlanu	LEX
bo	IDEO
ndi	SM.1SG
kh	LEX
e	REC.CJ
i	AUG
mfe	10.LEX
ezi	AC.10
ntlanu	LEX
bo	IDEO
Be	LEX.REC
ndi	SM.IPFV.1SG
khel	LEX
el	APPL
a	FV
u	AUG
m	NCP.1
alusi	LEX
wa	AS.1
ii	AUG
nkomo	10.LEX
zi	AS.10
ka	1a.AS
Ntabatha	1a.LEX
mna	PRO.1SG
Be	LEX.REC
ndi	SM.IPFV.1SG
khel	LEX
el	APPL
a	FV
u	AUG
m	NCP.1
alusi	LEX
wa	AS.1
ii	AUG
nkomo	10.LEX
zi	AS.10
ka	1a.AS
Ntabatha	1a.LEX
mna	PRO.1SG
He	IDEO
hamba	LEX
m	NCP.1
ntwana	LEX
ka	1a.AS
Ntabatha	1a.LEX
wa	SM.PST.1
hamb	LEX
a	FV
u	AUG
m	NCP.1
ntwana	LEX
ka	1a.AS
Ntabatha	1a.LEX
wa	SM.PST.1
yo	IT
fik	LEX
a	LEX
phezu	LEX
kwa	AS.17
i	AUG
li	NCP.5
wa	LEX
ku	LOC
eli	DEM.5.PROX
li	NCP.5
wa	LEX
u	SM.1
za	FUT
m	OM.1
jul	LEX
a	FV
wa	SM.PST.1
fik	LEX
a	FV
wa	SM.PST.1
thi	LEX
hi	IMP
ma	LEX
apha	DEM.16.PROX
ndi	SM.1SG
za	FUT
ku	OM.2SG
jul	LEX
a	FV
apha	DEM.16.PROX
e	LOC
ma	NCP.6
w	LEX
eni	LOC
Ya	SM.PST.9
thi	LEX
le	DEM.9.PROX
ntombazana	9.LEX
ndi	SM.1SG
kh	LEX
e	REC.CJ
i	AUG
mfe	10.LEX
ezi	AC.10
ntlanu	LEX
bo	IDEO
Be	LEX.REC
ndi	SM.IPFV.1SG
khel	LEX
el	APPL
a	FV
u	AUG
m	NCP.1
alusi	LEX
we	AS.1
nkomo	10.LEX
zi	AS.10
ka	1a.AS
Ntabatha	1a.LEX
mna	PRO.1SG
Ya	SM.PST.9
thi	LEX
le	DEM.9.PROX
lo	DEM.1.PROX
u	AUG
nyana	1a.LEX
ka	1a.AS
Ntabatha	1a.LEX
we	SM.PST.1
ji	LEX
u	SM.2SG
zo	FUT
tshov	LEX
a	FV
le	DEM.9.PROX
ntombi	9.LEX
i	SM.9
tshon	LEX
e	SBJV
apha	DEM.16.PROX
La	DEM.9.DST
ntombazana	9.LEX
ya	SM.PST.9
thath	LEX
a	FV
u	AUG
nyana	1a.LEX
ka	1a.AS
Ntabatha	1a.LEX
ya	SM.PST.9
m	OM.1
thi	LEX
pha	DEM.16.DST
e	LOC
ma	NCP.6
nz	LEX
ini	LOC
phela	LEX
phela	LEX
nga	INSTR
i	AUG
ntsomi	9.LEX
ke	LEX
ngoku	LEX
i	SM.9
phel	LEX
ile	REC.DJ
i	AUG
ntsomi	9.LEX
i	SM.9
phel	LEX
ile	REC.DJ
i	AUG
ntsomi	9.LEX
Aba	RC.2
yi	COP.9
six	9.LEX
uhm	LEX
a	AUG
ba	NCP.2
ntwana	LEX
ba	2
m	POSS.1SG
ba	SM.2
yi	COP.9
six	9.LEX
kodwa	LEX
m	NCP.1
nye	LEX
ii	AUG
ntombi	NCP.10.LEX
zi	SM.10
yi	COP.9
five	9.LEX
eh	LEX
m	1a
nye	LEX
u	AUG
nyana	1a.LEX
ngu	COP.1
lo	PRO.5
u	SM.1
ngu	COP.1
Ntakozuko	1.LEX
u	SM.1
zo	FUT
thath	LEX
a	FV
ii	AUG
ntambo	10.LEX
uhum	LEX
nga	INSTR
uku	INF
phatha	LEX
uhm	LEX
uku	INF
phatha	LEX
a	SM.SBJV.1
be	LEX
yi	COP.9
nkosi	9.LEX
Ndi	SM.1SG
m	OM.1
nikez	LEX
e	SBJV
a	SM.SBJV.1
phumez	LEX
e	SBJV
u	1
Rhulumente	LEX
a	SM.SBJV.1
m	OM.1
nik	LEX
e	SBJV
ndi	SM.1SG
ne	AS.COP
izatifikethi	10.LEX
zo	AS.10
ku	INF
phatha	LEX
uhm	LEX
a	AUG
ma	NCP.6
ntombazana	LEX
wa	6
kho	POSS.2SG
e	SM.PRT.6
nza	LEX
ni	LEX
a	AUG
ma	NCP.6
ntombazana	LEX
a	SM.6
ya	DJ
phangel	LEX
a	FV
e	SM.PRT.6
nza	LEX
ni	LEX
a	AUG
ba	NCP.2
bini	LEX
a	SM.6
ya	DJ
nes	LEX
a	FV
ku	LOC
i	AUG
staff	9.LEX
nurse	9.LEX
a	AUG
ma	NCP.6
thathu	LEX
zi	COP.10
tishalakazi	9.LEX
uhm	LEX
Mzukulwana	1.LEX
li	COP.5
gqwetha	5.LEX
ah	IDEO
enkosi	LEX
kakhulu	LEX
mamkhulu	1.LEX
uhum	LEX
u	SM.2SG
si	OM.1PL
nced	LEX
ile	REC.DJ
kakhulu	LEX
Yes	LEX
si	SM.1PL
ya	DJ
bulel	LEX
a	FV
ku	SM.17
ya	DJ
imb	LEX
iw	PASS
a	FV